fq_name,count
com.jcminarro,4
com.jcmsalves,6
com.jcraft,59
com.jdiazcano.cfg4k,5
com.jdroid,74
com.jediterm,16
com.jeremyliao,5
com.jetbrains.cidr,271
com.jetbrains.clones,22
com.jetbrains.cmake,15
com.jetbrains.debugger,3
com.jetbrains.extensions,4
com.jetbrains.jsonSchema,27
com.jetbrains.lang,35
com.jetbrains.nodeJs,2
com.jetbrains.nodejs,16
com.jetbrains.php,602
com.jetbrains.plugin,35
com.jetbrains.python,516
com.jetbrains.rd,58
com.jetbrains.rider,71
com.jetbrains.swift,32
com.jfoenix,613
com.jfrog,130
com.jgoodies,11
com.jhlabs,3
com.jidesoft,15
com.joestelmach,2
com.jogamp,509
com.journeyapps,8
com.jraska,15
com.jsoniter,1
com.jujutsu.tsne,2
com.jujutsu.utils,1
com.just,6
com.justai,12
com.jwetherell.quick_response_code,2
com.jzbrooks,2
com.kakao,10
com.karntrehan,14
com.karumi,23
com.kaspersky,16
com.kauailabs,6
com.kenvix,42
com.kgl,22
com.khubla,15
com.kingja,12
com.kirillr.strictmodehelper,1
com.kizitonwose,19
com.kjetland.jackson,1
com.kohttp,2
com.komputation,16
com.kongzue,8
com.kotcrab,200
com.kotlin.aws,1
com.kotlinnlp,498
com.kroegerama,12
com.kunminx.architecture,1
com.lambdapioneer.argon2kt,3
com.lapism,2
com.launchdarkly,38
com.leapmotion,1
com.leapmotion.leap,2
com.legacy,8
com.leinardi.android,2
com.lfk.justweengine,1
com.liferay,6
com.lightbend,20
com.lightningkite,60
com.lightstreamer,24
com.linkedin,31
com.lionzxy,2
com.liulishuo,10
com.lmax,8
com.lowagie,2
com.luciad,4
com.luck,23
com.lunivore,10
com.luxoft,202
com.maddyhome,25
com.madgag,3
com.majorik,8
com.malinskiy,32
com.mapbox,37
com.mapk,35
com.markozajc,6
com.mashape,80
com.matthewprenger,11
com.mattprecious,4
com.maxkeppeler,38
com.mayokunadeniyi,2
com.mchange,5
com.megacrit.cardcrawl.actions,239
com.megacrit.cardcrawl.cards,205
com.megacrit.cardcrawl,1
com.megacrit.cardcrawl.core,178
com.megacrit.cardcrawl.helpers,50
com.megacrit.cardcrawl.monsters,108
com.megacrit.cardcrawl.potions,8
com.megacrit.cardcrawl.powers,51
com.megacrit.cardcrawl.ui,5
com.meituan.android,1
com.mertceyhan,11
com.michaelbaranov.microba,1
com.michaelflisar,8
com.michaelwflaherty,2
com.microsoft,314
com.mifmif.common,1
com.migcomponents,6
com.miguelcatalan,5
com.mikepenz,501
com.mikyou,5
com.mincor,72
com.mindscapehq,4
com.mineinabyss,132
com.mitchellbosecke,144
com.mitteloupe,6
com.mixpanel,5
com.mkobit,26
com.mlreef.antlr,3
com.moandjiezana,4
com.mobiaxe,9
com.moczul,6
com.modrinth,4
com.mojang.authlib,80
com.mojang.blaze3d,52
com.mojang.brigadier,282
com.mojang.datafixers,865
com.mojang.realmsclient,2
com.mojang.serialization,150
com.mongodb,663
com.moowork,35
com.moshbit,27
com.mparticle,5
com.mpatric,10
com.mugen,24
com.mysema,2
com.mysql.management,4
com.natpryce,3
com.natpryce.hamkrest,2790
com.natpryce.konfig,21
com.natpryce.snodge,9
com.naver,22
com.ncapdevi,4
com.neovisionaries,28
com.netflix,296
com.networknt,4
com.neva,2
com.nextbreakpoint,358
com.nhaarman.expect,2
com.nhaarman.mockito_kotlin,2580
com.nhaarman.mockitokotlin2,3485
com.nightlynexus.viewstatepageradapter,1
com.nimbusds,273
com.ning,11
com.ninja_squad,160
com.ninjasquad,87
com.nixxcode,10
com.nkming.utils,8
com.novoda,3
com.nowsprinting,24
com.nulabinc,88
com.nytimes,8
com.oasisfeng,1
com.ofg.uptodate,1
com.ohyooo.demo,1
com.okkero,10
com.onarandombox,7
com.oneeyedmen,17
com.ooooonly,22
com.oopsjpeg,4
com.opencsv,32
com.opengamma,316
com.openhtmltopdf.extend,2
com.openhtmltopdf.pdfboxout,1
com.openhtmltopdf.svgsupport,1
com.openhtmltopdf.util,1
com.optimaize,16
com.oracle,127
com.orbitz,39
com.orhanobut,71
com.orientechnologies.orient,5
com.otaliastudios.cameraview,3
com.p6spy,2
com.padipady,2
com.palantir,49
com.palominolabs,12
com.pam.harvestcraft,2
com.pandulapeter,13
com.papertrailapp,2
com.paulrybitskyi,270
com.paulvarry,2
com.petebevin,3
com.pholser.junit,2
com.pierfrancescosoffritti,36
com.pimenta,31
com.pinterest.ktlint,43
com.pinterest.ktlint.core.api,8
com.pinterest.ktlint.core.ast,1814
com.pinterest.ktlint.core.internal,8
com.pinterest.ktlint.reporter,4
com.pkmmte.view,1
com.playingwithfusion,6
com.prestongarno,21
com.pretty_tools,2
com.profesorfalken.jsensors,3
com.proton,38
com.pspdfkit,168
com.pty4j,9
com.pump.swing,1
com.pusher,23
com.pushtorefresh,144
com.qcloud,14
com.qiniu.http,1
com.qiniu,1
com.qiniu.util,2
com.qq,8
com.querydsl,125
com.r3,402
com.r4sh33d,1
com.rabbitmq,82
com.radixdlt,50
com.raizlabs.android,10
com.raqun,2
com.rasalexman,50
com.razerdp.widget,2
com.readystatesoftware,8
com.redfin,4
com.redmadrobot.build,1
com.redpois0n,2
com.relops.snowflake,1
com.rethinkdb,1
com.rethinkdb.RethinkDB,1
com.rethinkdb.ast,1
com.rethinkdb.gen,1
com.rethinkdb.net,2
com.revrobotics,16
com.rivescript,2
com.rnett.core,2
com.robinhood.ticker,2
com.rohanprabhu.gradle,1
com.rollbar.notifier,2
com.rometools,95
com.rousetime,37
com.roxstudio.utils,1
com.rubengees,21
com.runemate,861
com.runjva,3
com.russhwolf,72
com.ryanharter.auto,1
com.salesforce,2
com.sampullara,37
com.samskivert,32
com.sangupta,4
com.sbgapps,9
com.schibsted,172
com.scwang,10
com.sedmelluq,613
com.segment.analytics,5
com.seiko,15
com.sendgrid,3
com.sendgrid.helpers,3
com.serjltt,12
com.shabinder,14
com.shamanland.fab,1
com.shawnlin,2
com.shinoow,26
com.shreyaspatil.MaterialDialog,1
com.simplecityapps,3
com.simplerobot,4
com.sixrr,9
com.siyeh,89
com.sjtu,44
com.sk89q,40
com.sksamuel,135
com.skydoves,31
com.smeup,42
com.smoketurner,4
com.snail,3
com.snatik.storage,1
com.soebes,8
com.solab,16
com.sonar,157
com.sothree,12
com.soywiz.kds,426
com.soywiz.kgl,2
com.soywiz.klock,361
com.soywiz,1
com.soywiz.klogger,38
com.soywiz.kmem,288
com.soywiz.korag,73
com.soywiz.korau,23
com.soywiz.korev,58
com.soywiz.korge,541
com.soywiz.korge3d,5
com.soywiz.korgw,38
com.soywiz.korim,543
com.soywiz.korinject,71
com.soywiz.korio,901
com.soywiz.korlibs,2
com.soywiz.korma,486
com.soywiz.korte,1
com.soywiz.korui,81
com.soywiz.krypto,101
com.splunk.mint,1
com.spotify.docker,82
com.spotify.mobius,976
com.sprotte,8
com.squareup.anvil,51
com.squareup.burst,1
com.squareup.contour,24
com.squareup.curtains,2
com.squareup.cycler,2
com.squareup.digester,6
com.squareup.geology,6
com.squareup.gifencoder,6
com.squareup.inject,142
com.squareup.javapoet,399
com.squareup.javawriter,1
com.squareup.kotlinpoet,3991
com.squareup.leakcanary,61
com.squareup.moshi,3131
com.squareup.okhttp,90
com.squareup.otto,39
com.squareup.picasso,182
com.squareup.protos,23
com.squareup.radiography,1
com.squareup.seismic,3
com.squareup.sqldelight,239
com.squareup.tape,4
com.squareup.tools,56
com.squareup.wire,132
com.squareup.workflow,95
com.squareup.workflow1,17
com.stepstone,12
com.stfalcon,28
com.stress,2
com.stripe,44
com.strobel,20
com.structurizr,11
com.strumenta,26
com.sugarya.example,3
com.sun,664
com.sunhapper,8
com.supercilex.gradle,1
com.syncleus,19
com.sys1yagi,84
com.takisoft.fix,1
com.talanlabs,4
com.tale,2
com.tang,70
com.taobao,7
com.taroid.knit,1
com.tbruyelle,8
com.tbuonomo,2
com.tealcube,8
com.tealium,75
com.team254,7
com.teamdev,20
com.teamwizardry,93
com.tencent,16
com.terraformersmc,6
com.tess,2
com.tfcporciuncula,11
com.theapache64,52
com.theartofdev,10
com.thedeanda,1
com.thedeanda.lorem,1
com.thegrizzlylabs.sardineandroid,3
com.theonlytails,1
com.theonlytails.loottables,3
com.thinkinglogic.builder,1
com.thomasdiewald.ps3eye,1
com.thoughtworks,34
com.tickaroo,24
com.timcastelijns,15
com.timgroup,7
com.tinder,72
com.tinify,1
com.tngtech,225
com.tomgibara.bits,2
com.tomoima.debot,4
com.toxicbakery,42
com.trello.rxlifecycle,4
com.trello.rxlifecycle2,2
com.trendyol,12
com.trevjonez,10
com.tschuchort,162
com.tulskiy.musique,3
com.turn,4
com.twelvemonkeys,11
com.twitter,114
com.twofortyfouram.locale,1
com.tylerthrailkill,6
com.typesafe,572
com.tyro,16
com.uber,267
com.uchuhimo,81
com.ulisesbocchio.jasyptspringboot,1
com.ullink,23
com.umeng.commonsdk,2
com.umeng,1
com.umeng.message,3
com.unboundid,68
com.univocity,25
com.upokecenter,1
com.utopiarise.serialization,2
com.uwetrottmann,168
com.vaadin.addon,6
com.vaadin.annotations,24
com.vaadin.data,90
com.vaadin.event,24
com.vaadin.flow,13
com.vaadin.flow.component.accordion,4
com.vaadin.flow.component.applayout,10
com.vaadin.flow.component.button,135
com.vaadin.flow.component.checkbox,26
com.vaadin.flow.component.combobox,31
com.vaadin.flow.component.contextmenu,18
com.vaadin.flow.component.dependency,35
com.vaadin.flow.component.formlayout,33
com.vaadin.flow.component.grid,104
com.vaadin.flow.component.gridpro,8
com.vaadin.flow.component.html,154
com.vaadin.flow.component.icon,90
com.vaadin.flow.component.listbox,10
com.vaadin.flow.component.littemplate,14
com.vaadin.flow.component.login,21
com.vaadin.flow.component.menubar,8
com.vaadin.flow.component.notification,21
com.vaadin.flow.component.orderedlayout,162
com.vaadin.flow.component.page,16
com.vaadin.flow.component.polymertemplate,12
com.vaadin.flow.component.tabs,35
com.vaadin.flow.component.textfield,115
com.vaadin.flow.component.upload,20
com.vaadin.flow.data,230
com.vaadin.flow.di,10
com.vaadin.flow.dom,43
com.vaadin.flow.function,16
com.vaadin.flow.i18n,30
com.vaadin.flow.internal,12
com.vaadin.flow.router,218
com.vaadin.flow.server,211
com.vaadin.flow.shared,24
com.vaadin.flow.spring,56
com.vaadin.flow.templatemodel,6
com.vaadin.flow.theme,14
com.vaadin.icons,26
com.vaadin.navigator,126
com.vaadin.server,165
com.vaadin.shared,78
com.vaadin.shrinkwrap,4
com.vaadin.spring,13
com.vaadin.testbench,10
com.vaadin.ui,560
com.vaadin.util,2
com.vaadin.v7,72
com.vanniktech,23
com.vdurmont,29
com.velocitypowered,68
com.vicpin,4
com.vividsolutions,3
com.vk,8
com.vladmihalcea,8
com.vladsch,628
com.vmadalin,25
com.voodoodyne,3
com.waicool20,532
com.wdullaer.materialdatetimepicker,1
com.welie,1
com.welie.blessed,4
com.wellsql,68
com.willowtreeapps,18
com.winterbe,187
com.wix,10
com.wonderkiln,4
com.wordnik,24
com.worksap,8
com.wrapper,52
com.ww,8
com.wxy,3
com.x5,7
com.xenomachina,131
com.xiaomi,7
com.xmartlabs,14
com.xqbase.etcd4j,1
com.xwray,276
com.y9san9,6
com.yahoo.platform,2
com.yandex,15
com.yanzhenjie,12
com.yarolegovich,345
com.yasinkacmaz,34
com.yg,12
com.youth.banner,3
com.yqritc,8
com.yydcdut.markdown,2
com.zaxxer,212
com.zeko,1
com.zeko.model,1
com.zhuinden,147
com.zhy.view,2
com.zplesac,8
common,32
controlP5,1
cookiedragon,70
cool.graph.cuid,1
copengl,1
cosmos,34
cpw.mods.fml,9
cr,2
crafttweaker,27
crypto,7
cuchaz,14
cucumber,71
cursive,18
curtains,11
cz,15
dagger,5311
dagger.android,1136
dagger.assisted,133
dagger.hilt,2446
dagger.internal,13
dagger.multibindings,385
dagger.shaded,2
dalvik,6
daon,6
datadog,9
datasets,2
de.Maxr1998.modernpreferences,36
de.adorsys,4
de.agilecoders,267
de.cketti,2
de.codecentric,11
de.comahe.i18n4k,1
de.danielbechler,2
de.duenndns,4
de.ellpeck.actuallyadditions,1
de.erethon,2
de.erichseifert,25
de.fabmax.webidl,2
de.fayard,10
de.flapdoodle,53
de.fraunhofer,25
de.fuerstenau,2
de.gesellix.docker,2
de.greenrobot.event,1
de.halfbit,24
de.hdodenhof,22
de.hglabor.utils,1
de.jarnbjo,10
de.javagl.jgltf,7
de.javakaffee,24
de.jensd,116
de.jensklingenberg,26
de.jodamob.reflect,1
de.julianostarek.mfb,2
de.jupf,6
de.kuschku.ui,1
de.lighti,2
de.mannodermaus,2
de.marcphilipp,7
de.mirkosertic,31
de.mkammerer.argon2,1
de.mrapp,50
de.msrd0,34
de.mxro,7
de.neuland,8
de.number42.subsampling_pdf_decoder,2
de.paulwoitaschek,36
de.platon42,56
de.psdev,8
de.ralleytn.simple,1
de.rtrx,36
de.sciss,5
de.siegmar,6
de.swirtz.ktsrunner,1
de.trbnb,6
de.triplet.gradle,1
de.undercouch,35
de.vandermeer.asciitable,2
de.vandermeer.skb,1
dependencies,2
deps,2
dev.alpas,124
dev.architectury,25
dev.bluefalcon,8
dev.cafeteria.fakeplayerapi,2
dev.chrisbanes,74
dev.denwav,52
dev.emi.stepheightentityattribute,1
dev.emi.trinkets,2
dev.erikchristensen,96
dev.falsehonesty,47
dev.feedforward.markdownto,1
dev.forkhandles,344
dev.fritz2,659
dev.icerock,483
dev.inmo,160
dev.jahir,19
dev.kord,311
dev.lone.itemsadder,1
dev.mett,3
dev.minutest,229
dev.misfitlabs,9
dev.morphia,292
dev.north.fortyone,3
dev.sphericalkat.sublimefuzzy,1
dev.technici4n,40
dev.whyoleg,11
dev.zacsweers,55
discord4j,140
dl4j,4
dorkbox,4
draylar.magna.api,2
drewcarlson,86
dto,4
duckling,4
dummypackage,2
edu,555
elemental,52
emoji4j,4
es,21
eu,233
example,9
extensionTypes,1
ezvcard,28
feign,253
fi,20
filepeek,4
flash,14
flow,15
foo,4
forestry,144
fr,462
frc,46
fredboat,41
freditor,49
freemarker,110
freenet,304
freighter,41
fs,1
fun,1
funcs,26
furhatos,150
gdnative,1291
generated,2
generic.jar,1
georegression,8
gg,212
gherkin,14
ghidra,27
git4idea,308
github,10
gli_,32
glm,323
glm_,923
gln,374
gnu,149
google.example,5
gov,47
gradle,3
graphics.scenery.spirvcrossj,2
graphql,11
graphql.Directives,3
graphql.ErrorType,1
graphql.ExecutionInput,2
graphql.GraphQL,4
graphql.Scalars,73
graphql.analysis,10
graphql.cachecontrol,1
graphql.execution,172
graphql.introspection,51
graphql.kickstart,24
graphql.language,424
graphql.parser,17
graphql.relay,14
graphql.scalars,4
graphql.schema,1308
graphql.servlet,12
graphql.util,2
graphql.validation,4
greymalkin,6
groddler,7
groovy,220
grpc,52
gtk3,4
guru,28
hello,2
helloworld.exkt,1
helpers,10
hotchemi.android.rate,1
htsjdk,23
httl,2
hu,7
hudson,72
ic2,24
icepick,6
icons,220
icu,2
id,6
iguana,3
ij,11
im,81
imgui,210
impl,8
inet.ipaddr,1
info,43
ink,103
instructure,2
internal,2
invokespecial,2
io,26
io.AuthPolicy,4
io.activej,16
io.aexp,14
io.airlift.airline,5
io.allune.quickfixj,2
io.altoo,4
io.anuke,188
io.appium,67
io.atomix,56
io.axoniq.axonhub,3
io.azam,2
io.bit3.jsass,4
io.bluebank.braid,4
io.bootique,94
io.bootstage,63
io.branch,2
io.burt,6
io.camunda,3
io.cloudevents.json,1
io.cloudevents.v1,2
io.codearte,8
io.confluent,161
io.cordite,19
io.cucumber,10
io.damo.kspec,1
io.data2viz,19
io.dotanuki,3
io.dropwizard,321
io.ebean,36
io.emeraldpay,192
io.etcd,20
io.eventuate,62
io.exflo,33
io.fabric,24
io.fabric8.kubernetes.api.model,1970
io.fabric8.kubernetes.client,79
io.fabric8.openshift,882
io.findify.s3mock,2
io.flowup,1
io.fluidsonic,28
io.flutter,121
io.fusionauth,38
io.getstream,116
io.gitea,20
io.github.aakira,18
io.github.artsok,1
io.github.benas,2
io.github.binaryfoo,40
io.github.bonigarcia,14
io.github.cdimascio,31
io.github.classgraph,126
io.github.config4k,26
io.github.cottonmc,837
io.github.detekt,31
io.github.enjoydambience,36
io.github.erayerdin,2
io.github.fablabsmc,112
io.github.gciatto,5
io.github.gradlenexus,23
io.github.grantas33,8
io.github.gunpowder,4
io.github.inflationx,9
io.github.ivsivak,4
io.github.jhipster,63
io.github.kakaocup,35
io.github.karlatemp,6
io.github.kerubistan,483
io.github.ladysnake,7
io.github.manamiproject,658
io.github.matrixkt,218
io.github.mthli,1
io.github.novacrypto,12
io.github.opencubicchunks,14
io.github.petertrr,16
io.github.plastix,4
io.github.resilience4j,96
io.github.rybalkinsd,10
io.github.shabinder,17
io.github.soc,1
io.github.vjames19,6
io.github.wulkanowy,3
io.github.ytg1234,2
io.gitlab,290
io.gqljf,8
io.grpc,1620
io.guthix,143
io.haste,14
io.heapy,10
io.heartpattern,2
io.helidon,26
io.honeycomb,6
io.improbable,27
io.infinitape,170
io.ipfs,42
io.itsusinn,14
io.izzel,682
io.jaegertracing,4
io.javalin,318
io.jhdf,30
io.jooby,171
io.jsonwebtoken,108
io.kamel,6
io.kcache,2
io.kindedj,3
io.korhner,6
io.kotest,10
io.kotest.assertions,491
io.kotest.core,1373
io.kotest.data,163
io.kotest.engine,6
io.kotest.experimental,8
io.kotest.extensions,27
io.kotest.inspectors,19
io.kotest.matchers,1825
io.kotest.matchers.booleans,91
io.kotest.matchers.collections,213
io.kotest.matchers.comparables,24
io.kotest.matchers.doubles,26
io.kotest.matchers.file,3
io.kotest.matchers.floats,11
io.kotest.matchers.ints,55
io.kotest.matchers.iterator,16
io.kotest.matchers.longs,14
io.kotest.matchers.maps,27
io.kotest.matchers.nulls,68
io.kotest.matchers.paths,6
io.kotest.matchers.string,211
io.kotest.matchers.throwable,17
io.kotest.matchers.types,169
io.kotest.properties,40
io.kotest.property,1165
io.kotest.specs,2
io.kotest.spring,2
io.kotlintest,4243
io.ktor.application,1323
io.ktor.auth,252
io.ktor,3
io.ktor.client,4
io.ktor.client.call,100
io.ktor.client.engine,297
io.ktor.client.features,654
io.ktor.client.request,670
io.ktor.client.response,40
io.ktor.client.statement,240
io.ktor.client.utils,8
io.ktor.config,34
io.ktor.content,59
io.ktor.experimental,6
io.ktor.features,397
io.ktor.freemarker,19
io.ktor.gson,42
io.ktor.html,82
io.ktor.http,1874
io.ktor.jackson,49
io.ktor.locations,104
io.ktor.metrics,9
io.ktor.network,85
io.ktor.pipeline,20
io.ktor.request,399
io.ktor.response,547
io.ktor.routing,896
io.ktor.serialization,10
io.ktor.server,740
io.ktor.sessions,99
io.ktor.util,432
io.ktor.utils,318
io.ktor.websocket,56
io.kuberig,44
io.kubernetes,307
io.kvision,38
io.kvision.annotations,24
io.kvision.chart,8
io.kvision.cordova,7
io.kvision.core,265
io.kvision.data,30
io.kvision.dropdown,12
io.kvision.electron,4
io.kvision.form,186
io.kvision.html,231
io.kvision.i18n,94
io.kvision.jquery,2
io.kvision.modal,29
io.kvision.navbar,10
io.kvision.onsenui,122
io.kvision.pace,1
io.kvision.panel,187
io.kvision.progress,2
io.kvision.react,1
io.kvision.redux,9
io.kvision.remote,60
io.kvision.rest,4
io.kvision.routing,3
io.kvision.state,44
io.kvision.table,41
io.kvision.tabulator,15
io.kvision.test,12
io.kvision.toast,5
io.kvision.toolbar,4
io.kvision.types,25
io.kvision.utils,163
io.kvision.window,2
io.lacuna,27
io.leangen,9
io.lettuce,76
io.lumigo,8
io.methvin,5
io.michaelrocks,10
io.micrometer,721
io.micronaut,527
io.mockk,8983
io.nats,35
io.netty.bootstrap,58
io.netty.buffer,960
io.netty.channel,1180
io.netty.handler,647
io.netty.resolver,2
io.netty.util,103
io.norberg.rut,1
io.noties,63
io.opencensus,6
io.opentelemetry,160
io.opentracing,71
io.outfoxx,78
io.pactfoundation,49
io.paperdb,10
io.papermc,9
io.petros,28
io.pixeloutlaw,34
io.pkts,18
io.prometheus,104
io.provenance,110
io.qameta.allure,4
io.quarkus,71
io.r2dbc,35
io.reactivex,46
io.reactivex.BackpressureStrategy,4
io.reactivex.Flowable,1
io.reactivex.Observable,46
io.reactivex.Single,1
io.reactivex.android,353
io.reactivex.annotations,30
io.reactivex.disposables,730
io.reactivex.exceptions,42
io.reactivex.functions,222
io.reactivex.internal,15
io.reactivex.netty,8
io.reactivex.observables,2
io.reactivex.observers,87
io.reactivex.plugins,69
io.reactivex.processors,26
io.reactivex.rxjava3.android,45
io.reactivex.rxjava3.annotations,35
io.reactivex.rxjava3.core,872
io.reactivex.rxjava3.disposables,100
io.reactivex.rxjava3.exceptions,13
io.reactivex.rxjava3.functions,42
io.reactivex.rxjava3.internal,10
io.reactivex.rxjava3.kotlin,105
io.reactivex.rxjava3.observers,14
io.reactivex.rxjava3,1
io.reactivex.rxjava3.schedulers,122
io.reactivex.rxjava3.subjects,91
io.reactivex.rxjavafx,14
io.reactivex.rxkotlin,578
io.reactivex.schedulers,661
io.reactivex.subjects,419
io.reactivex.subscribers,38
io.realm,413
io.requery.android,1
io.restassured,305
io.rouz,4
io.rsocket,8
io.rx_cache2,35
io.scif,1
io.scif.util,1
io.searchbox,67
io.sentry,144
io.shardingjdbc.core,1
io.shardingjdbc.transaction,5
io.sigpipe.jbsdiff,1
io.sip3,341
io.smallrye,8
io.specto.hoverfly,7
io.spring,10
io.supercharge,4
io.swagger.annotations,746
io.swagger.codegen,23
io.swagger.jackson,2
io.swagger.models,106
io.swagger.parser,22
io.swagger.util,22
io.swagger.v3,605
io.sweers,12
io.terraformkt,94
io.th0rgal.oraxen,1
io.timeandspace.cronscheduler,1
io.toolisticon,50
io.undertow,282
io.uniflow,84
io.vavr,534
io.vertx.codegen,18
io.vertx.config,17
io.vertx,18
io.vertx.core,2
io.vertx.core.buffer,116
io.vertx.core.cli,5
io.vertx.core.datagram,12
io.vertx.core.dns,8
io.vertx.core.eventbus,116
io.vertx.core.http,341
io.vertx.core.impl,9
io.vertx.core.json,501
io.vertx.core.logging,45
io.vertx.core.net,62
io.vertx.core.shareddata,13
io.vertx.core.spi,9
io.vertx.core.streams,7
io.vertx.ext,759
io.vertx.grpc,5
io.vertx.junit5,77
io.vertx.kafka,8
io.vertx.kotlin,494
io.vertx.micrometer,32
io.vertx.mqtt,13
io.vertx.mysqlclient,4
io.vertx.pgclient,4
io.vertx.reactivex,6
io.vertx.redis,41
io.vertx.rx,6
io.vertx.rxjava,50
io.vertx.servicediscovery,18
io.vertx.serviceproxy,2
io.vertx.spi,12
io.vertx.sqlclient,84
io.vertx.tracing,10
io.victoralbertos,5
io.xol,18
io.zeebe,43
iris,54
iroha,31
it,536
j2html,7
jaci,6
jaco.mp3.player,1
jakarta,52
java.applet,11
java.awt,8039
java.beans,123
java.io,28679
java.lang,6337
java.math,3129
java.net,6625
java.nio,11701
java.rmi,7
java.security,3164
java.sql,1927
java.text,1524
java.time,13868
java.util,44287
java9,13
java_examples,1
javafx.animation,221
javafx.application,481
javafx.beans,134
javafx.beans.binding,405
javafx.beans.property,1104
javafx.beans.value,492
javafx.collections,948
javafx.concurrent,111
javafx.css,25
javafx.embed,57
javafx.event,614
javafx.fxml,276
javafx.geometry,896
javafx.print,11
javafx,11
javafx.scene,828
javafx.scene.CacheHint,1
javafx.scene.Cursor,23
javafx.scene.canvas,66
javafx.scene.chart,120
javafx.scene.control,1857
javafx.scene.effect,83
javafx.scene.image,263
javafx.scene.input,828
javafx.scene.layout,999
javafx.scene.media,50
javafx.scene.paint,526
javafx.scene.robot,4
javafx.scene.shape,217
javafx.scene.text,328
javafx.scene.transform,43
javafx.scene.web,37
javafx.stage,739
javafx.util,339
javalinjwt,6
javassist,449
javatools.parsers,1
javax.accessibility,1
javax.activation,6
javax.annotation,1145
javax.cache,14
javax.crypto,601
javax.ejb,10
javax.enterprise,157
javax.faces.bean,1
javax.imageio,731
javax.inject,11800
javax.interceptor,5
javax.jmdns,8
javax.jms,74
javax.json,117
javax.lang,2
javax.lang.model,103
javax.lang.model.element,941
javax.lang.model.type,305
javax.lang.model.util,166
javax.mail,91
javax.management,31
javax.measure,15
javax.microedition,22
javax.money,32
javax.naming,78
javax.net,546
javax.persistence,3823
javax.print,1
javax.print.attribute,2
javax.script,183
javax.security,217
javax.servlet,1810
javax.sip,4
javax.sound,115
javax.sql,350
javax.swing,7200
javax.tools,232
javax.transaction,79
javax.validation,1058
javax.vecmath,32
javax.websocket,35
javax.ws,1410
javax.xml,689
javazoom.jl.decoder,1
javazoom.jl.player,3
javazoom.spi.mpeg,3
jcuda,161
jdbcat,53
jdk,28
jenkins,14
jetbrains.buildServer,874
jetbrains.datalore,146
jetbrains.exodus,155
jetbrains.letsPlot,33
jetbrains.mps,159
jetbrains.spring,2
jfxtras,2
jj.org.mozilla,2
jline,11
jnr,51
jodd,52
jojo,14
jonathanfinerty,2
joptsimple,35
jouvieje.bass,2
jouvieje.bass.defines,4
jp,129
jquery,4
js,41
jsitter,6
jssc,5
junit,1036
junitparams,21
jupyter,2
kafka,6
kaist,84
kapt,2
kastree,5
kfoenix,15
khttp,49
klog,38
konan,3
kong,16
konveyor,16
kool,594
kotlin,8
kotlin.DeprecationLevel,34
kotlin.Double.Companion,1
kotlin.Float.Companion,2
kotlin.Int.Companion,7
kotlin.LazyThreadSafetyMode,108
kotlin.Long.Companion,12
kotlin.RequiresOptIn,1
kotlin.RequiresOptIn.Level,3
kotlin.Result.Companion,8
kotlin.UByte.Companion,2
kotlin.annotation,547
kotlin.browser,398
kotlin.collections,3350
kotlin.comparisons,26
kotlin.concurrent,960
kotlin.contracts,1802
kotlin.coroutines,3312
kotlin.dom,109
kotlin.experimental,282
kotlin.internal,17
kotlin.io,406
kotlin.js,2483
kotlin.jvm,2879
kotlin.math,9194
kotlin.native,476
kotlin.platform,5
kotlin.properties,1063
kotlin.random,1518
kotlin.ranges,3
kotlin.reflect,10696
kotlin.script,502
kotlin.sequences,39
kotlin.serialization,50
kotlin.streams,361
kotlin.system,927
kotlin.test,24422
kotlin.text,227
kotlin.time,1258
kotlin.util,3
kotlinext,423
kotlinsimpleapiclient,3
kotlinsimplearchitectureclient,5
kotlinx.android.extensions,50
kotlinx.android.parcel,659
kotlinx.android,3
kotlinx.android.synthetic,1
kotlinx.android.synthetic.main,3393
kotlinx.android.synthetic.phone,12
kotlinx.android.synthetic.tablet,46
kotlinx.atomicfu,308
kotlinx.benchmark,61
kotlinx.browser,1179
kotlinx.cinterop,12625
kotlinx.cli,25
kotlinx.collections,170
kotlinx.coroutines,43255
kotlinx.css,930
kotlinx.datetime,617
kotlinx.dom,207
kotlinx.html,2481
kotlinx.interop,2
kotlinx.io,131
kotlinx.knit,10
kotlinx.metadata,411
kotlinx.parcelize,279
kotlinx.serialization,11887
kotlinx.support,13
kotlinx.validation,9
kotlinx.warnings,2
kotlinx.wasm,4
kotliquery,10
kotterknife,80
kparsec,12
kr,22
krangl,84
kravis,10
ktx,259
kweb,154
kx,23
labs,27
ladysnake.satin.api,3
lavalink,24
leakcanary,19
li.flor.nativejfilechooser,1
lib_publisher_tools.cli,3
lib_publisher_tools,1
lib_publisher_tools.versioning,4
libcurl,8
libgtk3,4391
libui,1
libusb,2
liquibase,155
lombok,19
love,388
lunar.vm,1
ly.iterative.itly,9
lzma.sdk.lzma,2
lzma.streams,2
main,182
marytts.exceptions,1
marytts.modules.synthesis,1
marytts.util.data,1
materialui,132
mc,4
mcp,11
me.alexpanov.net,1
me.arasple,4
me.arcaniax,5
me.bardy,19
me.bendik.simplerangeview,1
me.bristermitten.pdm,1
me.champeau,3
me.clip,10
me.devilsen,7
me.devoxin,264
me.dm7,3
me.drakeet,2
